price,location,area,property_age,bedrooms,bathrooms,furnishing,parking,air_conditioning,main_road
20154188,Pune,1478,23,4,2,Fully Furnished,1,No,No
3497970,Nagpur,459,18,3,1,Fully Furnished,1,No,No
17853163,Thane,1063,30,1,2,Fully Furnished,2,No,No
2845775,Kolhapur,582,32,1,3,Fully Furnished,1,No,Yes
7301745,Aurangabad,1230,27,4,1,Unfurnished,2,Yes,Yes
7451610,Kolhapur,1541,16,1,1,Unfurnished,1,No,No
11882729,Nashik,1683,26,4,3,Fully Furnished,2,No,No
5453760,Pune,474,25,3,1,Semi-Furnished,0,No,No
9699591,Solapur,1928,9,4,1,Unfurnished,1,Yes,No
62153169,Mumbai,2285,5,2,2,Semi-Furnished,0,No,No
41449433,Thane,2300,18,3,1,Unfurnished,1,Yes,Yes
5943073,Nashik,980,19,1,1,Semi-Furnished,0,Yes,No
31191030,Mumbai,1103,25,1,2,Semi-Furnished,1,Yes,Yes
15327665,Pune,1040,5,4,1,Fully Furnished,0,No,No
19064052,Pune,1605,30,2,1,Fully Furnished,0,No,Yes
8457980,Aurangabad,1643,27,3,3,Semi-Furnished,1,No,No
4567828,Solapur,1031,30,2,2,Semi-Furnished,1,Yes,Yes
15369852,Pune,1240,19,1,3,Unfurnished,1,No,No
30058500,Pune,2697,20,3,1,Fully Furnished,1,No,No
9932554,Aurangabad,1822,19,2,3,Fully Furnished,2,No,Yes
7471899,Nagpur,1343,25,3,1,Unfurnished,1,No,No
24937419,Pune,2153,18,1,1,Semi-Furnished,2,Yes,Yes
61639552,Mumbai,2280,32,1,1,Semi-Furnished,1,Yes,Yes
54248506,Thane,2774,32,2,3,Semi-Furnished,0,Yes,Yes
38895948,Thane,2087,33,1,1,Unfurnished,1,No,No
11487261,Thane,576,5,1,2,Unfurnished,1,No,Yes
4429764,Nashik,597,9,2,1,Fully Furnished,0,No,No
7665510,Aurangabad,1480,33,2,2,Fully Furnished,2,Yes,Yes
7189468,Aurangabad,1036,11,3,2,Fully Furnished,2,No,No
18572794,Thane,1010,31,4,3,Unfurnished,2,No,No
16174132,Aurangabad,2724,3,4,2,Semi-Furnished,1,No,Yes
6156490,Nagpur,1181,27,3,1,Semi-Furnished,1,No,No
22086132,Thane,1280,24,3,2,Fully Furnished,1,No,No
12423201,Nagpur,1977,5,4,3,Semi-Furnished,2,No,No
36858103,Thane,2214,18,1,3,Fully Furnished,0,No,Yes
25099310,Mumbai,875,20,1,1,Semi-Furnished,2,No,Yes
7329083,Solapur,1304,17,3,3,Fully Furnished,1,No,No
32774340,Pune,2833,2,3,3,Unfurnished,2,Yes,No
24651463,Pune,2049,32,3,2,Fully Furnished,0,Yes,No
16244074,Nashik,2315,3,4,3,Fully Furnished,1,Yes,No
34087229,Pune,2813,31,2,3,Semi-Furnished,0,Yes,Yes
47595084,Mumbai,1552,20,3,1,Fully Furnished,1,No,Yes
12896762,Thane,668,30,2,2,Semi-Furnished,2,Yes,No
34085393,Pune,2339,4,2,2,Semi-Furnished,2,Yes,Yes
6675093,Nashik,664,5,4,2,Fully Furnished,2,No,Yes
18621609,Nashik,2904,21,1,2,Unfurnished,2,Yes,Yes
5605617,Nagpur,987,25,4,2,Semi-Furnished,0,No,No
19842676,Nashik,2993,17,1,3,Unfurnished,1,Yes,No
8485066,Nagpur,1498,21,1,3,Semi-Furnished,0,No,Yes
6562811,Kolhapur,1330,15,1,1,Unfurnished,1,No,No
29947447,Thane,1489,5,3,3,Unfurnished,0,Yes,Yes
12057666,Aurangabad,2238,20,2,3,Unfurnished,2,Yes,Yes
11228052,Nashik,1736,13,1,1,Unfurnished,0,Yes,Yes
7204677,Nagpur,1244,32,3,2,Semi-Furnished,1,Yes,No
44665709,Thane,2666,26,3,3,Unfurnished,1,Yes,Yes
5059919,Nagpur,900,34,4,2,Fully Furnished,2,Yes,No
12114110,Nashik,1965,19,3,2,Unfurnished,0,Yes,No
13391520,Aurangabad,2367,2,1,3,Unfurnished,1,Yes,No
19985380,Pune,1698,6,1,1,Semi-Furnished,1,No,No
11712209,Nagpur,1798,13,1,3,Fully Furnished,1,No,Yes
7264939,Solapur,1860,29,1,1,Unfurnished,0,Yes,Yes
12202180,Aurangabad,2536,34,2,3,Semi-Furnished,0,Yes,No
15470545,Kolhapur,2781,3,2,1,Unfurnished,2,No,Yes
12064588,Kolhapur,2055,15,3,3,Semi-Furnished,0,No,Yes
29162013,Thane,1485,11,1,2,Fully Furnished,2,Yes,No
10497964,Aurangabad,1892,4,3,1,Semi-Furnished,0,Yes,No
64547387,Mumbai,2386,8,4,1,Semi-Furnished,0,No,Yes
19426624,Thane,1058,21,2,1,Semi-Furnished,0,Yes,Yes
10831098,Kolhapur,1973,28,4,1,Fully Furnished,2,Yes,Yes
17081195,Nagpur,2987,11,4,2,Fully Furnished,0,Yes,Yes
6297282,Nashik,978,23,2,2,Fully Furnished,1,No,No
8081997,Aurangabad,1510,21,2,2,Fully Furnished,0,Yes,No
9698455,Solapur,2336,25,1,2,Fully Furnished,2,No,No
3002329,Aurangabad,840,34,1,1,Semi-Furnished,1,No,No
31337567,Thane,1714,19,4,1,Semi-Furnished,0,Yes,No
9558281,Aurangabad,1725,7,1,2,Semi-Furnished,2,No,No
4645573,Solapur,803,25,4,1,Fully Furnished,2,No,Yes
3981488,Solapur,717,8,2,3,Unfurnished,0,No,No
6433134,Aurangabad,1216,23,1,1,Fully Furnished,0,Yes,Yes
9879455,Nagpur,1974,18,1,3,Unfurnished,2,No,No
24655985,Pune,1756,0,3,2,Fully Furnished,2,No,Yes
10476863,Kolhapur,2436,32,1,1,Unfurnished,0,Yes,No
12705527,Solapur,2550,4,4,2,Semi-Furnished,0,Yes,Yes
82142504,Mumbai,2878,19,3,1,Fully Furnished,1,Yes,No
56440937,Mumbai,2081,32,2,2,Semi-Furnished,2,No,Yes
39330930,Thane,2174,32,4,1,Unfurnished,1,No,No
12807931,Aurangabad,2488,28,3,2,Semi-Furnished,0,No,No
14475662,Nagpur,2396,17,2,2,Unfurnished,2,Yes,Yes
7810834,Solapur,1963,26,3,2,Unfurnished,0,Yes,No
7952131,Kolhapur,1504,11,1,2,Semi-Furnished,2,No,No
11968968,Solapur,2682,14,1,3,Semi-Furnished,1,Yes,No
8364141,Aurangabad,1831,27,1,2,Fully Furnished,0,Yes,No
21239984,Pune,1861,34,3,2,Unfurnished,0,Yes,Yes
7339460,Kolhapur,1453,31,4,2,Semi-Furnished,2,No,Yes
44444513,Thane,2642,22,4,3,Fully Furnished,2,No,No
10369147,Nagpur,1541,23,4,1,Fully Furnished,2,No,Yes
15554290,Kolhapur,2887,6,4,1,Fully Furnished,0,No,Yes
64375388,Mumbai,2210,17,1,2,Unfurnished,2,No,No
10538319,Nagpur,1850,26,3,3,Unfurnished,1,Yes,Yes
5572454,Aurangabad,975,11,1,2,Unfurnished,1,No,Yes
16498530,Pune,1232,4,3,1,Semi-Furnished,1,No,Yes
14908751,Nashik,2522,26,1,2,Fully Furnished,1,Yes,No
70392911,Mumbai,2437,5,3,3,Unfurnished,2,Yes,Yes
12971289,Kolhapur,2932,34,2,1,Semi-Furnished,2,Yes,No
9249464,Aurangabad,2131,28,2,1,Unfurnished,0,No,No
14775728,Nashik,2336,3,1,2,Unfurnished,0,No,No
16024462,Nashik,2752,21,1,2,Semi-Furnished,0,No,No
59815472,Mumbai,1977,20,2,1,Fully Furnished,1,Yes,Yes
5308623,Aurangabad,782,10,4,1,Semi-Furnished,2,Yes,No
14572144,Nashik,2382,34,4,1,Fully Furnished,0,Yes,No
44938357,Mumbai,1534,16,2,3,Unfurnished,2,Yes,Yes
15490683,Nashik,2184,18,4,2,Fully Furnished,0,Yes,Yes
36197158,Mumbai,1398,16,1,1,Fully Furnished,0,No,No
13997106,Nagpur,2511,33,3,1,Fully Furnished,2,No,No
12099537,Kolhapur,2245,11,1,3,Unfurnished,1,Yes,Yes
10598314,Pune,875,19,1,1,Semi-Furnished,0,Yes,Yes
12963911,Pune,957,16,2,2,Fully Furnished,2,Yes,No
10103396,Solapur,2171,10,4,2,Unfurnished,0,No,No
9055634,Kolhapur,1639,26,3,3,Semi-Furnished,2,Yes,Yes
10323969,Kolhapur,2114,26,1,2,Fully Furnished,1,No,No
7444437,Kolhapur,1003,3,3,3,Fully Furnished,2,No,No
24726615,Thane,1239,2,3,3,Fully Furnished,2,No,Yes
7485791,Kolhapur,1436,30,3,2,Unfurnished,2,Yes,Yes
14663505,Nashik,2149,9,3,3,Fully Furnished,1,No,Yes
15788720,Aurangabad,2767,15,2,1,Semi-Furnished,1,Yes,Yes
8092358,Nagpur,1709,34,1,2,Unfurnished,2,No,No
12643626,Solapur,2711,6,2,1,Unfurnished,1,Yes,No
11217529,Aurangabad,1972,8,1,1,Semi-Furnished,2,Yes,No
13929504,Thane,656,1,4,3,Unfurnished,2,No,No
5961796,Kolhapur,1341,30,2,2,Unfurnished,1,No,Yes
8773224,Aurangabad,1498,13,3,3,Semi-Furnished,0,Yes,No
8670247,Solapur,1951,33,2,1,Fully Furnished,1,Yes,Yes
80799047,Mumbai,2769,12,2,2,Fully Furnished,2,No,Yes
6802297,Solapur,1638,26,2,2,Unfurnished,1,No,Yes
8855887,Solapur,1988,16,3,1,Semi-Furnished,0,Yes,No
10112827,Nashik,1704,16,2,3,Unfurnished,2,No,No
36935174,Pune,2991,9,2,2,Unfurnished,1,No,No
14304508,Aurangabad,2859,23,2,1,Semi-Furnished,2,Yes,No
7573738,Solapur,1445,3,2,3,Unfurnished,0,No,Yes
10448644,Nashik,1435,13,3,3,Unfurnished,1,Yes,Yes
7330630,Aurangabad,1249,10,4,2,Unfurnished,0,No,Yes
8934196,Nashik,1390,28,1,2,Fully Furnished,1,No,Yes
60992933,Mumbai,2209,16,4,2,Fully Furnished,2,Yes,Yes
57761550,Thane,2837,28,1,1,Fully Furnished,2,Yes,Yes
12596742,Pune,1032,18,1,3,Unfurnished,0,Yes,Yes
24343713,Thane,1218,5,1,3,Unfurnished,2,No,Yes
12576323,Solapur,2848,25,2,3,Unfurnished,0,No,No
22443628,Thane,1305,20,3,3,Semi-Furnished,0,No,No
2729044,Nagpur,634,32,1,1,Semi-Furnished,2,No,No
11027229,Nagpur,2029,19,1,1,Unfurnished,2,No,No
53803449,Mumbai,2146,16,4,1,Unfurnished,0,Yes,Yes
7982939,Aurangabad,1423,17,1,3,Fully Furnished,1,Yes,No
13252134,Thane,626,6,4,1,Fully Furnished,0,Yes,No
17717801,Pune,1523,15,3,2,Unfurnished,0,Yes,No
5000979,Nagpur,728,21,2,3,Fully Furnished,0,No,Yes
13196573,Nagpur,2172,23,2,1,Semi-Furnished,2,Yes,Yes
12360437,Nashik,2227,27,2,3,Unfurnished,1,No,No
58251254,Thane,2935,0,2,2,Unfurnished,0,No,No
13089534,Thane,634,9,3,1,Semi-Furnished,0,No,Yes
16511154,Thane,957,23,1,1,Unfurnished,1,No,Yes
9556713,Solapur,2405,9,1,2,Unfurnished,2,Yes,No
69244243,Mumbai,2464,23,4,2,Unfurnished,0,Yes,Yes
15843997,Mumbai,570,25,1,2,Unfurnished,1,Yes,Yes
15387181,Solapur,2912,11,4,2,Unfurnished,2,Yes,Yes
58594074,Mumbai,2105,29,3,3,Semi-Furnished,0,Yes,Yes
12757316,Nashik,2159,32,1,1,Fully Furnished,2,Yes,Yes
38126336,Pune,2966,11,4,1,Unfurnished,2,Yes,No
5728721,Aurangabad,706,7,1,3,Fully Furnished,0,Yes,Yes
55281329,Mumbai,1879,3,1,2,Fully Furnished,2,No,Yes
9193608,Kolhapur,1649,14,4,1,Semi-Furnished,2,No,No
10499588,Aurangabad,1641,8,4,2,Fully Furnished,2,No,No
36678435,Pune,2987,16,2,1,Fully Furnished,2,No,No
9708726,Nagpur,1513,25,4,3,Fully Furnished,0,No,Yes
19233152,Nashik,2714,7,1,1,Fully Furnished,2,Yes,Yes
14677492,Nagpur,2394,23,3,1,Fully Furnished,1,No,Yes
13790231,Kolhapur,2936,25,2,2,Semi-Furnished,0,No,No
11442874,Solapur,2452,10,4,1,Fully Furnished,1,Yes,Yes
67758094,Mumbai,2462,20,4,1,Semi-Furnished,1,Yes,Yes
90625456,Mumbai,2900,21,2,2,Semi-Furnished,1,Yes,No
39475480,Thane,2332,2,3,2,Semi-Furnished,1,No,No
33287898,Thane,1941,32,1,1,Fully Furnished,0,No,No
10061626,Kolhapur,2005,25,1,3,Semi-Furnished,1,Yes,No
20411437,Pune,1755,24,3,1,Semi-Furnished,1,No,No
38076676,Mumbai,1285,5,2,2,Unfurnished,2,Yes,Yes
5418018,Kolhapur,1196,33,3,1,Semi-Furnished,0,Yes,No
18168758,Nagpur,2897,7,2,3,Semi-Furnished,0,Yes,Yes
51029823,Thane,2809,31,4,2,Semi-Furnished,2,Yes,Yes
16284118,Mumbai,586,21,4,2,Fully Furnished,0,No,Yes
16026141,Mumbai,485,9,4,1,Fully Furnished,0,No,Yes
29825828,Pune,2618,1,1,2,Fully Furnished,2,No,Yes
12377819,Solapur,2903,21,4,3,Unfurnished,0,No,No
23486769,Pune,2076,8,1,2,Unfurnished,1,No,No
8123393,Nashik,1066,0,2,3,Fully Furnished,0,Yes,No
7091253,Solapur,1379,29,4,1,Fully Furnished,2,Yes,No
3517225,Kolhapur,673,19,1,1,Unfurnished,0,Yes,Yes
10777470,Kolhapur,2561,25,1,2,Unfurnished,0,No,No
9535308,Solapur,1827,9,4,3,Unfurnished,2,No,Yes
11703285,Aurangabad,2003,20,1,3,Fully Furnished,2,Yes,Yes
37579699,Pune,2729,6,3,3,Fully Furnished,2,Yes,No
6696447,Kolhapur,1273,28,4,3,Semi-Furnished,0,No,Yes
21984240,Pune,1791,27,3,3,Unfurnished,1,No,Yes
11607754,Nashik,1790,33,4,3,Semi-Furnished,0,No,Yes
17085503,Nashik,2983,33,2,3,Fully Furnished,0,No,No
7318097,Pune,678,30,1,1,Unfurnished,1,Yes,No
3334983,Solapur,580,5,2,1,Semi-Furnished,0,Yes,No
11148632,Aurangabad,2038,19,2,1,Semi-Furnished,2,Yes,No
16976300,Thane,783,3,3,2,Fully Furnished,1,No,Yes
30850236,Pune,2388,29,1,3,Fully Furnished,1,No,Yes
16923915,Pune,1268,13,1,3,Semi-Furnished,0,Yes,Yes
12485965,Aurangabad,2309,15,4,3,Unfurnished,1,No,No
4445499,Nashik,612,7,2,1,Unfurnished,0,Yes,Yes
14736974,Nashik,2479,8,3,2,Fully Furnished,0,No,No
2572228,Kolhapur,409,16,2,1,Semi-Furnished,2,No,No
10573518,Solapur,2256,16,3,1,Semi-Furnished,0,Yes,No
9551455,Nagpur,1294,14,4,2,Fully Furnished,2,No,Yes
6202898,Nashik,806,16,2,3,Semi-Furnished,1,Yes,Yes
15082975,Pune,1162,8,1,1,Semi-Furnished,0,No,Yes
47306021,Thane,2692,11,3,1,Fully Furnished,2,Yes,No
16498709,Nagpur,2556,16,3,1,Fully Furnished,2,No,Yes
8743520,Nashik,1551,18,4,2,Unfurnished,2,Yes,No
41216823,Thane,2307,32,3,2,Unfurnished,1,No,No
26634647,Thane,1301,18,1,1,Unfurnished,0,No,Yes
76597465,Mumbai,2640,15,1,3,Fully Furnished,1,No,Yes
12608078,Pune,851,1,4,3,Semi-Furnished,1,No,Yes
6774935,Kolhapur,1282,7,1,1,Unfurnished,2,No,No
28666995,Mumbai,994,15,3,2,Unfurnished,0,Yes,Yes
17250572,Mumbai,512,10,4,2,Fully Furnished,0,No,Yes
4673723,Kolhapur,916,4,1,2,Unfurnished,1,No,No
35765956,Mumbai,1287,18,3,1,Unfurnished,1,Yes,No
4453830,Nagpur,851,19,1,1,Semi-Furnished,1,No,No
38441782,Pune,2838,13,3,3,Semi-Furnished,2,Yes,No
7532916,Nashik,1159,23,4,1,Semi-Furnished,1,Yes,No
8787587,Pune,760,28,1,2,Semi-Furnished,1,Yes,No
9432585,Solapur,2388,19,2,2,Unfurnished,0,No,No
42813759,Thane,2368,11,3,1,Fully Furnished,2,Yes,Yes
39387974,Thane,2226,23,4,2,Semi-Furnished,1,No,No
50576979,Thane,2613,26,2,2,Unfurnished,0,No,No
5849992,Kolhapur,802,1,4,3,Semi-Furnished,1,No,No
20864579,Pune,1557,9,3,3,Unfurnished,0,No,Yes
17034350,Pune,1144,1,3,3,Semi-Furnished,0,No,Yes
8686127,Nashik,1488,24,3,2,Unfurnished,1,Yes,No
18099550,Thane,959,21,1,3,Semi-Furnished,1,Yes,No
13865285,Aurangabad,2861,27,1,1,Semi-Furnished,0,No,Yes
8083259,Nagpur,1216,0,1,3,Unfurnished,1,No,Yes
15479749,Nashik,2493,16,2,2,Unfurnished,1,Yes,No
11107318,Aurangabad,2179,24,3,1,Semi-Furnished,2,No,No
7362314,Nagpur,1043,8,1,3,Fully Furnished,2,Yes,No
1861888,Aurangabad,442,19,1,1,Unfurnished,0,Yes,No
14456373,Nashik,2486,22,1,1,Semi-Furnished,2,Yes,No
3836789,Nagpur,468,10,3,2,Unfurnished,0,Yes,Yes
7449609,Nashik,1345,32,3,2,Unfurnished,2,Yes,No
25776777,Pune,1926,18,2,2,Fully Furnished,2,Yes,No
11953252,Solapur,2766,2,1,2,Semi-Furnished,1,No,Yes
28979471,Mumbai,1002,16,2,3,Semi-Furnished,0,Yes,No
79909163,Mumbai,2956,24,2,3,Semi-Furnished,2,No,No
8770831,Solapur,2117,17,1,1,Semi-Furnished,2,No,Yes
5815682,Aurangabad,844,14,2,3,Fully Furnished,1,Yes,Yes
8946260,Kolhapur,1562,12,2,1,Fully Furnished,1,Yes,No
8370591,Pune,655,23,3,1,Unfurnished,2,No,No
24524390,Pune,2177,20,1,1,Unfurnished,0,No,Yes
5256978,Kolhapur,1044,27,1,2,Semi-Furnished,0,Yes,Yes
81169520,Mumbai,2750,34,4,3,Unfurnished,0,Yes,Yes
7673660,Kolhapur,1552,22,4,3,Unfurnished,0,Yes,No
10586244,Solapur,2499,31,4,1,Fully Furnished,2,No,Yes
10685271,Aurangabad,1971,15,2,2,Unfurnished,0,No,Yes
25313821,Thane,1429,34,3,1,Fully Furnished,2,No,No
29875680,Mumbai,1061,4,1,2,Unfurnished,1,No,No
14221711,Kolhapur,2861,21,1,3,Unfurnished,0,Yes,No
8345576,Kolhapur,1708,22,3,1,Unfurnished,0,Yes,Yes
41168421,Thane,2047,16,3,1,Semi-Furnished,2,Yes,Yes
6245531,Kolhapur,996,5,2,1,Semi-Furnished,1,No,Yes
4943558,Solapur,1120,31,2,3,Fully Furnished,1,Yes,Yes
4878088,Solapur,898,9,2,2,Unfurnished,2,Yes,No
12866437,Nagpur,2136,13,2,3,Fully Furnished,2,No,No
14768783,Kolhapur,2694,18,3,2,Unfurnished,1,Yes,Yes
3651661,Kolhapur,418,0,3,2,Unfurnished,0,No,No
9280445,Nashik,1345,12,2,3,Unfurnished,1,Yes,Yes
3492260,Kolhapur,638,28,1,1,Fully Furnished,2,Yes,Yes
17156076,Pune,1255,6,2,1,Semi-Furnished,0,Yes,Yes
6973226,Solapur,1430,0,2,1,Semi-Furnished,0,No,No
6152556,Kolhapur,928,2,3,1,Unfurnished,2,No,Yes
9555228,Kolhapur,1803,27,4,1,Semi-Furnished,0,Yes,Yes
23739877,Pune,2247,21,1,1,Unfurnished,0,Yes,No
7263890,Solapur,1622,18,2,1,Unfurnished,2,No,Yes
8510306,Nashik,1361,14,1,1,Unfurnished,2,Yes,No
12382685,Solapur,2504,1,4,2,Semi-Furnished,1,No,No
17535355,Nagpur,2965,14,4,3,Unfurnished,0,Yes,No
12250227,Solapur,2780,14,1,2,Fully Furnished,0,No,No
14143996,Pune,1034,2,2,1,Semi-Furnished,2,Yes,No
4660247,Kolhapur,439,3,3,3,Fully Furnished,2,No,Yes
12122931,Aurangabad,2307,30,3,2,Fully Furnished,2,Yes,No
26088612,Thane,1297,8,2,1,Fully Furnished,2,Yes,Yes
11219840,Nagpur,1905,24,1,3,Semi-Furnished,0,Yes,No
29321559,Pune,2253,16,3,2,Semi-Furnished,2,Yes,Yes
17749956,Nashik,2932,6,3,1,Fully Furnished,0,No,No
13737471,Aurangabad,2848,30,4,3,Unfurnished,2,Yes,No
11802819,Kolhapur,2212,21,4,2,Unfurnished,1,Yes,Yes
15558798,Nagpur,2714,1,2,3,Unfurnished,1,Yes,No
28754294,Mumbai,1049,14,4,3,Unfurnished,0,No,No
4670478,Nagpur,770,17,2,3,Unfurnished,1,No,No
11354859,Nagpur,1792,2,4,2,Unfurnished,1,Yes,No
31888875,Pune,2415,12,4,1,Unfurnished,2,Yes,Yes
9421968,Solapur,2009,14,3,1,Unfurnished,2,No,No
16559890,Pune,1237,19,4,2,Semi-Furnished,0,No,Yes
15155130,Thane,791,21,1,1,Fully Furnished,1,Yes,No
12604054,Nashik,2014,5,1,2,Semi-Furnished,0,No,No
12533338,Kolhapur,2503,28,2,3,Fully Furnished,2,No,Yes
10136512,Nashik,1605,26,1,2,Semi-Furnished,2,No,Yes
15957376,Pune,1356,31,3,3,Fully Furnished,0,No,Yes
40606317,Mumbai,1411,20,3,3,Fully Furnished,2,No,Yes
16959115,Pune,1349,34,3,2,Semi-Furnished,1,No,No
68272094,Mumbai,2351,34,3,3,Fully Furnished,2,No,No
7665331,Solapur,1631,9,1,1,Unfurnished,2,No,Yes
24465205,Mumbai,782,1,3,3,Fully Furnished,1,No,Yes
5679294,Aurangabad,972,19,3,1,Semi-Furnished,2,Yes,No
9270270,Kolhapur,1393,4,3,1,Fully Furnished,2,No,Yes
28388949,Pune,2084,3,4,2,Fully Furnished,1,No,Yes
10844448,Solapur,2344,31,2,3,Fully Furnished,2,Yes,No
33345511,Pune,2636,17,2,3,Fully Furnished,2,Yes,No
12492630,Nashik,1848,24,3,3,Semi-Furnished,0,Yes,Yes
8344795,Solapur,1605,18,2,2,Fully Furnished,0,Yes,Yes
10319465,Solapur,2078,21,4,2,Semi-Furnished,1,No,No
14608328,Mumbai,492,19,2,2,Unfurnished,1,No,Yes
10778487,Nashik,1466,19,3,2,Semi-Furnished,1,Yes,Yes
31693862,Pune,2613,29,3,2,Unfurnished,0,No,Yes
39136149,Thane,2257,25,4,2,Unfurnished,2,No,Yes
27990436,Pune,2359,19,3,2,Unfurnished,0,Yes,Yes
14657975,Pune,1039,15,4,3,Fully Furnished,1,Yes,Yes
9730321,Nashik,1229,15,3,3,Fully Furnished,0,Yes,Yes
33945468,Thane,1934,19,1,3,Semi-Furnished,0,No,No
47746511,Mumbai,1657,30,1,3,Fully Furnished,2,No,No
7538779,Aurangabad,1284,19,2,2,Fully Furnished,2,Yes,No
9041992,Kolhapur,1732,16,3,1,Unfurnished,1,Yes,Yes
15382605,Nagpur,2811,19,2,2,Unfurnished,1,No,No
7428980,Aurangabad,1305,19,4,3,Unfurnished,2,No,No
16889103,Mumbai,591,29,4,1,Fully Furnished,1,No,Yes
3474205,Kolhapur,438,12,4,1,Semi-Furnished,0,Yes,No
88646856,Mumbai,2900,9,4,2,Unfurnished,1,No,No
12792143,Aurangabad,2343,22,3,2,Fully Furnished,0,No,Yes
6589568,Nagpur,1224,33,3,2,Semi-Furnished,0,Yes,No
43261289,Mumbai,1512,11,4,2,Fully Furnished,0,No,Yes
24449002,Pune,1926,16,3,1,Semi-Furnished,0,No,No
2764055,Kolhapur,439,26,4,2,Unfurnished,0,No,Yes
6920041,Nashik,846,18,4,2,Semi-Furnished,2,Yes,Yes
4199357,Kolhapur,626,15,4,2,Semi-Furnished,2,No,No
17477945,Nashik,2671,16,2,1,Semi-Furnished,0,No,No
21682029,Pune,1652,12,2,3,Semi-Furnished,0,No,No
6191334,Nagpur,709,7,4,3,Fully Furnished,0,No,Yes
8714247,Solapur,2095,27,3,2,Semi-Furnished,0,No,Yes
8502735,Kolhapur,1660,15,2,2,Semi-Furnished,1,Yes,No
36065576,Pune,2869,7,4,3,Unfurnished,1,Yes,Yes
5197580,Aurangabad,786,11,4,3,Unfurnished,0,No,Yes
9379070,Nashik,1226,4,3,1,Fully Furnished,1,No,Yes
9927640,Kolhapur,2019,21,3,3,Fully Furnished,0,No,Yes
13852056,Thane,675,16,4,1,Fully Furnished,1,Yes,No
14444089,Nashik,2396,7,1,2,Fully Furnished,1,No,Yes
10325479,Solapur,2154,7,1,3,Semi-Furnished,2,No,No
55089132,Mumbai,1920,15,4,1,Semi-Furnished,2,Yes,Yes
7123726,Nashik,1121,29,3,1,Unfurnished,2,Yes,Yes
15254559,Aurangabad,2685,12,2,2,Unfurnished,2,Yes,Yes
13717401,Aurangabad,2404,16,2,1,Semi-Furnished,2,Yes,Yes
13852398,Kolhapur,2926,29,1,3,Fully Furnished,0,No,No
62515772,Mumbai,2248,0,4,1,Unfurnished,2,Yes,No
14126298,Nagpur,2206,13,4,1,Fully Furnished,0,No,Yes
9187562,Nashik,1352,11,4,3,Semi-Furnished,0,Yes,No
23712138,Thane,1282,30,3,3,Unfurnished,0,No,Yes
9144282,Solapur,1904,28,4,2,Fully Furnished,0,No,Yes
10758909,Pune,789,7,2,2,Semi-Furnished,0,No,Yes
12401651,Kolhapur,2368,10,3,3,Semi-Furnished,0,Yes,Yes
3319124,Kolhapur,503,27,3,3,Fully Furnished,2,Yes,No
9081208,Pune,672,27,2,3,Semi-Furnished,1,No,Yes
17016129,Nagpur,2624,12,3,2,Fully Furnished,1,No,No
24155364,Thane,1376,18,1,3,Semi-Furnished,1,No,No
37386354,Thane,2119,17,3,1,Unfurnished,0,No,No
19799696,Nashik,2894,3,4,2,Fully Furnished,1,No,No
14285337,Aurangabad,2919,24,3,2,Unfurnished,2,Yes,No
35089293,Thane,2002,8,2,2,Fully Furnished,1,Yes,No
2715374,Solapur,551,26,1,3,Semi-Furnished,0,Yes,Yes
5112688,Nagpur,670,25,3,1,Fully Furnished,2,Yes,Yes
11514183,Thane,539,0,3,3,Semi-Furnished,1,No,No
57168204,Mumbai,2001,20,2,3,Fully Furnished,0,No,No
22973282,Pune,1892,32,2,1,Fully Furnished,1,No,Yes
43619719,Thane,2188,14,3,2,Fully Furnished,1,Yes,Yes
13924290,Kolhapur,2517,22,1,3,Unfurnished,2,Yes,Yes
5137233,Aurangabad,929,21,1,3,Semi-Furnished,2,No,Yes
16242894,Nagpur,2585,7,1,1,Unfurnished,2,Yes,No
2567374,Solapur,602,28,1,1,Fully Furnished,0,Yes,Yes
4881532,Kolhapur,759,29,4,3,Semi-Furnished,2,Yes,Yes
13706356,Nashik,2411,25,4,3,Semi-Furnished,0,No,No
11462252,Nashik,1868,27,1,2,Semi-Furnished,1,No,Yes
5092952,Nashik,1005,30,1,3,Unfurnished,1,Yes,No
10632056,Nashik,1670,11,3,1,Semi-Furnished,0,No,Yes
10195330,Kolhapur,1862,0,2,1,Semi-Furnished,0,No,No
32088473,Thane,1849,16,1,3,Unfurnished,1,No,No
19208645,Thane,1077,15,3,1,Unfurnished,1,No,No
26826037,Pune,2076,16,1,2,Semi-Furnished,1,No,Yes
25189653,Mumbai,828,13,2,3,Fully Furnished,2,No,Yes
11336183,Thane,668,34,1,3,Fully Furnished,1,No,Yes
7130019,Kolhapur,1381,22,2,1,Fully Furnished,0,Yes,No
11293499,Nashik,1385,5,4,2,Fully Furnished,2,Yes,Yes
10435075,Aurangabad,1871,3,2,2,Semi-Furnished,0,No,Yes
1650211,Solapur,418,34,3,3,Fully Furnished,0,No,No
14761788,Aurangabad,2866,31,3,3,Unfurnished,1,Yes,No
11521176,Nashik,1740,6,1,1,Unfurnished,2,Yes,No
9802081,Nashik,1473,31,1,3,Fully Furnished,0,No,Yes
75348154,Mumbai,2356,3,4,3,Semi-Furnished,2,No,Yes
14750707,Nashik,2143,3,4,2,Unfurnished,0,No,Yes
9671070,Aurangabad,1617,7,3,3,Fully Furnished,2,No,Yes
